,index,tconst,primaryTitle,startYear,genres,directorNames,averageRating,numRatings,weightedRating,worldwideBoxOffice
8054,16200,tt0106335,The Baby of Mâcon,1993,"Drama,History",Peter Greenaway,6.9,5208,0.012727792571238,
8055,2099,tt0106611,Cool Runnings,1993,"Adventure,Comedy,Family",Jon Turteltaub,7.0,117782,0.292018245407816,68859986
8056,10521,tt0107468,M. Butterfly,1993,"Drama,Romance",David Cronenberg,6.7,11341,0.0269128180777553,1498795
8057,6058,tt0107985,Rookie of the Year,1993,"Comedy,Family,Fantasy",Daniel Stern,6.1,32174,0.069513301413121,53615089
8058,10441,tt0107617,The Scent of Green Papaya,1993,"Drama,Music,Romance",Anh Hung Tran,7.3,10580,0.027355304310175,
8059,2036,tt0107206,In the Line of Fire,1993,"Action,Crime,Drama",Wolfgang Petersen,7.2,118229,0.3015015403536181,102314823
8060,10189,tt0108281,Tai Chi Master,1993,"Action,Comedy,Drama",Yuen Woo-Ping,7.2,11206,0.0285769672517118,
8061,12164,tt0291855,Devasuram,1993,"Action,Crime,Drama",I.V. Sasi,8.7,6790,0.0209229081947713,
8062,15505,tt0107413,Life with Mikey,1993,"Comedy,Family",James Lapine,5.7,6802,0.0137323386789693,12440858
8063,5368,tt0106770,Dragon: The Bruce Lee Story,1993,"Action,Biography,Drama",Rob Cohen,7.0,33856,0.0839395639106741,35113743
8064,18429,tt0107863,Posse,1993,Western,Mario Van Peebles,5.5,5138,0.0100089797822362,18289763
8065,862,tt0106519,Carlito's Way,1993,"Crime,Drama,Thriller",Brian De Palma,7.9,239778,0.6709180055337378,36948322
8066,1859,tt0106582,Cliffhanger,1993,"Action,Adventure,Thriller",Renny Harlin,6.5,144390,0.3324172065508732,84049211
8067,15268,tt0107612,Mr. Nanny,1993,"Action,Comedy,Family",Michael Gottlieb,3.8,10484,0.0141105399108414,4348572
8068,4286,tt0107692,Ninja Scroll,1993,"Action,Adventure,Animation",,7.8,42798,0.1182363732056037,
8069,3741,tt0107302,Kalifornia,1993,"Crime,Drama,Thriller",Dominic Sena,6.7,60342,0.1431948918479776,2395231
8070,1559,tt0107120,Hocus Pocus,1993,"Comedy,Family,Fantasy",Kenny Ortega,6.9,164217,0.4013287082701623,39524070
8071,3341,tt0106364,Batman: Mask of the Phantasm,1993,"Action,Adventure,Animation","Kevin Altieri,None,Frank Paur,Dan Riba,None,None",7.8,60252,0.1664558614510967,5830391
8072,1607,tt0107362,Last Action Hero,1993,"Action,Adventure,Comedy",John McTiernan,6.5,169060,0.3892129159878843,50016394
8073,11970,tt0106936,The Legend,1993,"Action,Comedy,History",Corey Yuen,7.1,8546,0.021490882998508,
8074,3526,tt0108330,This Boy's Life,1993,"Biography,Drama",Michael Caton-Jones,7.3,60195,0.1556382365738173,4104962
8075,4312,tt0106598,Coneheads,1993,"Comedy,Sci-Fi",Steve Barron,5.5,59849,0.1165876665992719,21274717
8076,1304,tt0106489,A Bronx Tale,1993,"Crime,Drama",Robert De Niro,7.8,171799,0.4746224281590148,17287898
8077,1079,tt0106677,Dazed and Confused,1993,Comedy,Richard Linklater,7.6,208014,0.5599370181254799,8249963
8078,19,tt0108052,Schindler's List,1993,"Biography,Drama,History",Steven Spielberg,9.0,1518742,4.841272576945321,96065768
8079,13534,tt0104053,Trauma,1993,"Horror,Mystery,Thriller",Dario Argento,5.8,8475,0.0174100782474901,
8080,4344,tt0107659,Loaded Weapon 1,1993,"Action,Comedy,Crime",Gene Quintano,6.2,52527,0.1153472671479335,27979399
8081,13785,tt0106873,Fatal Instinct,1993,"Comedy,Crime,Thriller",,5.7,8374,0.0169059988382372,7839327
8082,6316,tt0108162,Sliver,1993,"Drama,Thriller",Phillip Noyce,5.1,35870,0.0647939677420629,36300000
8083,4379,tt0108065,Searching for Bobby Fischer,1993,"Biography,Drama,Sport",Steven Zaillian,7.4,43470,0.1139342722102764,7266383
8084,12815,tt0142238,Dragon Ball Z: Bojack Unbound,1993,"Action,Animation,Fantasy",Yoshihiro Ueda,7.1,7596,0.0191018894519853,
8085,12946,tt0103805,Beyond the Law,1993,"Crime,Drama,Thriller",,6.4,8276,0.0187600278402576,
8086,1294,tt0106697,Demolition Man,1993,"Action,Sci-Fi,Thriller",Marco Brambilla,6.7,202078,0.4795422318593289,58055768
8087,4004,tt0107076,Hard Target,1993,"Action,Crime,Thriller",John Woo,6.2,59063,0.1297000711930702,32589677
8088,1246,tt0108358,Tombstone,1993,"Biography,Drama,History",George P. Cosmatos,7.8,180014,0.4973176897573146,56505065
8089,1299,tt0108160,Sleepless in Seattle,1993,"Comedy,Drama,Romance",Nora Ephron,6.8,198368,0.4777641406210408,126760065
8090,4729,tt0108174,So I Married an Axe Murderer,1993,"Comedy,Romance",Thomas Schlamme,6.5,44241,0.101852411074293,11585483
8091,13308,tt0106233,Airborne,1993,"Adventure,Comedy,Sport",Rob Bowman,6.3,8052,0.0179670732439707,2850263
8092,16538,tt0106834,Even Cowgirls Get the Blues,1993,"Comedy,Drama,Romance",Gus Van Sant,4.3,8047,0.0122556254404939,
8093,3829,tt0107050,Grumpy Old Men,1993,"Comedy,Drama,Romance",Donald Petrie,7.0,55728,0.138167061011757,70172621
8094,12984,tt0108656,Crime Story,1993,"Action,Crime,Drama","Kirk Wong,None",6.7,7882,0.0187044204293155,
8095,12582,tt0109838,Freaked,1993,"Comedy,Sci-Fi","Tom Stern,Alex Winter",6.4,8725,0.0197778205541623,
8096,1025,tt0106856,Falling Down,1993,"Crime,Drama,Thriller",Joel Schumacher,7.6,215947,0.5812912556517494,40903593
8097,13705,tt0108560,Who's the Man?,1993,"Comedy,Drama,Mystery",Ted Demme,5.4,8930,0.0170796214678154,11299730
8098,4157,tt0108147,Sister Act 2: Back in the Habit,1993,"Comedy,Family,Music",Bill Duke,5.7,61241,0.1236374820697976,57319029
8099,11813,tt0108442,Undercover Blues,1993,"Comedy,Crime",Herbert Ross,6.0,10334,0.0219610312614663,12324660
8100,4759,tt0106469,"Blood In, Blood Out",1993,"Biography,Crime,Drama",Taylor Hackford,7.9,36007,0.1007504634505805,4496583
8101,12290,tt0106266,Amos & Andrew,1993,"Comedy,Crime",,5.7,10192,0.0205763004728103,9745803
8102,5372,tt0107978,RoboCop 3,1993,"Action,Crime,Sci-Fi",Fred Dekker,4.2,56322,0.0837838631600364,10696210
8103,12679,tt0107927,The Real McCoy,1993,"Crime,Drama,Thriller",Russell Mulcahy,5.5,10037,0.019552380318082,6484246
8104,11059,tt0109382,Dear Diary,1993,"Biography,Comedy,Drama",Nanni Moretti,7.2,9666,0.0246497381273466,
8105,1834,tt0107977,Robin Hood: Men in Tights,1993,"Adventure,Comedy,Musical",,6.7,141335,0.3353957449095807,35739755
8106,15438,tt0108517,Warlock: The Armageddon,1993,"Action,Fantasy,Horror",Anthony Hickox,5.4,7232,0.013832006993868,3902679
8107,6185,tt0107843,Point of No Return,1993,"Action,Crime,Drama",John Badham,6.1,31070,0.0671280622523052,30038362
8108,12161,tt0106223,The Adventures of Huck Finn,1993,"Adventure,Comedy,Drama",Stephen Sommers,6.2,9533,0.0209341005144259,24103594
8109,11180,tt0107209,"Faraway, So Close!",1993,"Drama,Fantasy,Romance",Wim Wenders,7.2,9481,0.0241779606026664,
8110,6364,tt0108308,Teenage Mutant Ninja Turtles III,1993,"Action,Adventure,Comedy",Stuart Gillard,4.8,37484,0.0637265179643743,42273609
8111,12221,tt0109297,Blink,1993,"Crime,Drama,Mystery",Michael Apted,6.2,9444,0.0207386599452678,
8112,15370,tt0106613,Cop & ½,1993,"Comedy,Crime,Family",,4.2,9383,0.0139580268461812,31889691
8113,13901,tt0107750,Only the Strong,1993,"Action,Drama",Sheldon Lettich,6.5,7233,0.0166519402658249,3283371
8114,14786,tt0107664,Necronomicon: Book of Dead,1993,Horror,"Christophe Gans,Shûsuke Kaneko,Brian Yuzna",5.8,7256,0.014905902980978,
8115,13854,tt0108258,Surf Ninjas,1993,"Action,Adventure,Comedy",Neal Israel,5.1,9274,0.0167521398617198,4916135
8116,6833,tt0107254,Jason Goes to Hell: The Final Friday,1993,"Fantasy,Horror,Thriller",Adam Marcus,4.1,38775,0.0563078163887776,15935068
8117,13806,tt0107563,The Meteor Man,1993,"Action,Comedy,Fantasy",Robert Townsend,5.2,9149,0.0168503914272951,8016708
8118,1656,tt0106918,The Firm,1993,"Drama,Mystery,Thriller",Sydney Pollack,6.9,154172,0.376779807275906,158348367
8119,11354,tt0107322,King of the Hill,1993,"Drama,History",Steven Soderbergh,7.3,9093,0.0235105654151627,1214231
8120,12296,tt0108327,The Thing Called Love,1993,"Comedy,Drama,Music",Peter Bogdanovich,6.4,9068,0.0205553325828245,1029721
8121,4676,tt0108211,Stalingrad,1993,"Drama,War",Joseph Vilsmaier,7.5,39023,0.1036608915855673,
8122,3798,tt0108333,The Three Musketeers,1993,"Action,Adventure,Romance",Stephen Herek,6.4,61648,0.1397436196587966,53898845
8123,4852,tt0108500,The Visitors,1993,"Comedy,Fantasy",Jean-Marie Poiré,7.0,39510,0.0979575900906998,
8124,3738,tt0106673,Dave,1993,"Comedy,Romance",Ivan Reitman,6.9,58662,0.1433636266923903,63270710
8125,4084,tt0107653,Naked,1993,"Comedy,Drama",Mike Leigh,7.7,46382,0.1264949591988237,1769305
8126,9883,tt0107630,My Life,1993,Drama,Bruce Joel Rubin,6.8,12569,0.0302721078171169,27804899
8127,8883,tt0107983,Romeo Is Bleeding,1993,"Crime,Drama,Romance",Peter Medak,6.5,15819,0.0364187810127312,
8128,9424,tt0107478,Made in America,1993,Comedy,Richard Benjamin,5.1,18276,0.0330129510580971,44942695
8129,15482,tt0106215,Mutant Action,1993,"Comedy,Fantasy,Sci-Fi",Álex de la Iglesia,6.4,6072,0.0137640030263465,
8130,16505,tt0107057,Guilty as Sin,1993,"Crime,Drama,Thriller",Sidney Lumet,5.7,6092,0.0122989425510557,22866222
8131,7528,tt0107156,The Wedding Banquet,1993,"Comedy,Drama,Romance",Ang Lee,7.6,17901,0.0481863363113262,6933459
8132,8087,tt0108265,Swing Kids,1993,"Drama,Music",Thomas Carter,6.8,17787,0.0428395243649502,5632086
8133,7652,tt0108148,Iron Monkey,1993,"Action,Crime,Drama",Yuen Woo-Ping,7.5,17676,0.0469546144495935,
8134,3983,tt0108122,Short Cuts,1993,"Comedy,Drama",Robert Altman,7.6,48597,0.1308145570482946,6110979
8135,8817,tt0107953,Return of the Living Dead III,1993,Horror,Brian Yuzna,5.9,17674,0.0369334506231763,
8136,3114,tt0106965,Free Willy,1993,"Adventure,Drama,Family",Simon Wincer,6.0,85967,0.1826905336224578,77698625
8137,8732,tt0107840,Poetic Justice,1993,"Drama,Romance",John Singleton,6.1,17377,0.0375437508129484,27515786
8138,4244,tt0106307,Arizona Dream,1993,"Comedy,Drama,Fantasy",Emir Kusturica,7.2,46827,0.1194158170173043,
8139,6217,tt0105226,Red Rock West,1993,"Crime,Drama,Thriller",John Dahl,7.0,26776,0.0663860397941933,
8140,2466,tt0107943,The Remains of the Day,1993,"Drama,Romance",James Ivory,7.8,88480,0.2444402612559423,23240144
8141,10358,tt0106453,Body of Evidence,1993,"Drama,Thriller",Uli Edel,4.6,17019,0.0277284052444829,13273595
8142,1078,tt0107207,In the Name of the Father,1993,"Biography,Crime,Drama",Jim Sheridan,8.1,195418,0.5606380965281467,25096862
8143,9037,tt0108526,We're Back! A Dinosaur's Story,1993,"Adventure,Animation,Comedy","Phil Nibbelink,Simon Wells,Dick Zondag,None",6.0,16640,0.035362063111167,9317021
8144,5390,tt0106333,Baazigar,1993,"Crime,Drama,Musical","Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla",7.6,30999,0.083443843322429,
8145,7121,tt0259534,Ramayana: The Legend of Prince Rama,1993,"Action,Adventure,Animation","Ram Mohan,Yûgô Sakô,Koichi Saski",9.1,16397,0.0528492479405813,
8146,6969,tt0107711,Nowhere to Run,1993,"Action,Drama,Romance",Robert Harmon,5.7,27082,0.0546749773748675,22189039
8147,8498,tt0108451,Untamed Heart,1993,"Drama,Romance",Tony Bill,6.8,16337,0.0393472372828578,18898806
8148,2501,tt0107808,A Perfect World,1993,"Crime,Drama,Thriller",Clint Eastwood,7.5,90497,0.2403966815933959,31130999
8149,4862,tt0108238,Striking Distance,1993,"Action,Crime,Mystery",Rowdy Herrington,5.9,46743,0.0976790925924595,24107867
8150,3804,tt0107616,Much Ado About Nothing,1993,"Comedy,Drama,Romance",Kenneth Branagh,7.3,53948,0.1394861963067413,22549338
8151,9058,tt0106941,For Love or Money,1993,"Comedy,Drama,Romance",Barry Sonnenfeld,6.2,16027,0.0351946741786116,11146270
8152,14128,tt0106966,Strawberry & Chocolate,1993,"Comedy,Drama,Romance","Tomás Gutiérrez Alea,Juan Carlos Tabío",7.4,6164,0.0161557592340497,
8153,5994,tt0109555,Darr,1993,"Action,Drama,Romance",Yash Chopra,7.6,26250,0.0706603725027827,
8154,8410,tt0107426,Little Buddha,1993,Drama,Bernardo Bertolucci,6.1,18560,0.0400996728484964,
8155,7225,tt0107282,The Joy Luck Club,1993,Drama,Wayne Wang,7.7,18966,0.0517248802588265,32901136
8156,7945,tt0106664,The Dark Half,1993,"Horror,Mystery,Thriller",George A. Romero,6.0,20774,0.0441473256653476,10611160
8157,4575,tt0107034,The Good Son,1993,"Drama,Thriller",Joseph Ruben,6.4,47368,0.1073737311185744,44789789
8158,7258,tt0107473,Mad Dog and Glory,1993,"Comedy,Crime,Drama",John McNaughton,6.2,23384,0.0513503625751952,11081586
8159,6794,tt0108149,Six Degrees of Separation,1993,"Comedy,Drama,Mystery",Fred Schepisi,6.8,23592,0.0568207150625685,6405918
8160,7415,tt0108186,Son in Law,1993,"Comedy,Drama,Romance",Steve Rash,5.9,23767,0.0496660247233807,36448400
8161,7069,tt0108185,Sommersby,1993,"Drama,Mystery,Romance",Jon Amiel,6.3,23968,0.0534817202572641,50081992
8162,7645,tt0106452,Body Snatchers,1993,"Horror,Sci-Fi",Abel Ferrara,6.0,22118,0.0470034923012495,
8163,7407,tt0110265,Killing Zoe,1993,"Crime,Drama,Thriller",Roger Avary,6.4,21987,0.0498401077964891,
8164,6333,tt0108188,Sonatine,1993,"Action,Comedy,Crime",Takeshi Kitano,7.5,24266,0.0644603232764107,
8165,19307,tt0110913,Pumpkinhead II: Blood Wings,1993,"Fantasy,Horror,Thriller",Jeff Burr,4.6,5645,0.0091971824199486,
8166,3040,tt0108002,Rudy,1993,"Biography,Drama,Sport",David Anspaugh,7.5,71508,0.1899542074033454,22750363
8167,6990,tt0108101,Shadowlands,1993,"Biography,Drama,Romance",Richard Attenborough,7.3,21015,0.0543357013306548,25842377
8168,15423,tt0106535,The Cement Garden,1993,Drama,Andrew Birkin,7.0,5595,0.0138717468123884,
8169,6816,tt0108171,Sniper,1993,"Action,Thriller,War",Luis Llosa,6.1,26176,0.056554366189776,18994653
8170,4138,tt0107507,Manhattan Murder Mystery,1993,"Comedy,Mystery",Woody Allen,7.3,48067,0.1242804737502064,11330911
8171,8819,tt0106400,The Beverly Hillbillies,1993,"Comedy,Family",Penelope Spheeris,5.1,20441,0.0369237104715781,44029386
8172,3140,tt0106226,The Age of Innocence,1993,"Drama,Romance",Martin Scorsese,7.2,70935,0.1808948038550939,32255440
8173,6424,tt0106881,Fearless,1993,"Drama,Thriller",Peter Weir,7.0,25317,0.062768724584314,6995302
8174,7708,tt0107286,Judgment Night,1993,"Action,Crime,Drama",Stephen Hopkins,6.6,19869,0.046446497304769,12526677
8175,454,tt0107688,The Nightmare Before Christmas,1993,"Animation,Family,Fantasy",Henry Selick,7.9,394722,1.1044636996733983,50037453
8176,14788,tt0107002,Germinal,1993,"Drama,Romance",,7.1,5927,0.0149048050002523,
8177,7509,tt0107091,Heart and Souls,1993,"Comedy,Drama,Fantasy",Ron Underwood,7.0,19546,0.0484606189803295,16589540
8178,6418,tt0107151,The House of the Spirits,1993,"Drama,Romance",Bille August,6.9,25719,0.0628544733371106,
8179,3218,tt0107211,Indecent Proposal,1993,"Drama,Romance",Adrian Lyne,6.0,82220,0.1747276940504901,106614059
8180,6195,tt0108551,What's Love Got to Do with It,1993,"Biography,Drama,Music",Brian Gibson,7.3,25813,0.0667412542682938,39100956
8181,9695,tt0106292,Another Stakeout,1993,"Comedy,Crime",John Badham,5.6,15860,0.0314575019759756,20208496
8182,2943,tt0108525,Wayne's World 2,1993,"Comedy,Music",Stephen Surjik,6.2,90146,0.1979571409811643,
8183,4219,tt0108071,The Secret Garden,1993,"Drama,Family,Fantasy",Agnieszka Holland,7.3,46587,0.1204538338278001,31181347
8184,3307,tt0106246,Alive,1993,"Biography,Drama,Thriller",Frank Marshall,7.1,66951,0.1683636915086718,36733909
8185,18086,tt0107626,My Boyfriend's Back,1993,"Comedy,Fantasy,Horror",Bob Balaban,5.5,5320,0.0103635213004081,3335984
8186,727,tt0107614,Mrs. Doubtfire,1993,"Comedy,Drama",Chris Columbus,7.1,303924,0.7642868154035276,219196147
8187,9341,tt0107004,Geronimo: An American Legend,1993,"Drama,History,Western",Walter Hill,6.6,14296,0.0334188497392409,18635620
8188,2567,tt0107798,The Pelican Brief,1993,"Crime,Drama,Mystery",Alan J. Pakula,6.6,100095,0.233985713811508,100768056
8189,573,tt0106977,The Fugitive,1993,"Action,Crime,Drama",Andrew Davis,7.8,332635,0.9189578017955512,183875799
8190,6327,tt0107665,Needful Things,1993,"Crime,Drama,Fantasy",Fraser C. Heston,6.3,28927,0.0645471345911998,15185672
8191,2561,tt0107144,Hot Shots! Part Deux,1993,"Action,Comedy",Jim Abrahams,6.6,100489,0.234906742546627,38922972
8192,6295,tt0108473,The Vanishing,1993,"Drama,Horror,Mystery",George Sluizer,6.3,29146,0.0650358068515612,14543394
8193,3168,tt0107554,Menace II Society,1993,"Crime,Drama,Thriller","Albert Hughes,Allen Hughes",7.5,67115,0.178284620320461,27912072
8194,6165,tt0107497,Malice,1993,"Crime,Mystery,Thriller",Harold Becker,6.5,29321,0.0675033237293313,46405336
8195,3888,tt0106701,Dennis the Menace,1993,"Comedy,Family",Nick Castle,5.7,67006,0.1352762548548989,51270765
8196,11631,tt0106471,Boxing Helena,1993,"Drama,Mystery,Romance",Jennifer Lynch,4.7,13566,0.0225830550518893,1796389
8197,9434,tt0115819,Cannibal! The Musical,1993,"Comedy,Horror,Musical",,6.9,13482,0.0329485598013502,
8198,15033,tt0107027,Godzilla vs. Mechagodzilla II,1993,"Action,Adventure,Drama","Takao Okawara,Kazuki Ômori",6.5,6297,0.0144970645449882,
8199,8238,tt0214915,Manichithrathazhu,1993,"Comedy,Horror,Mystery",Fazil,8.7,13463,0.0414852891054796,
8200,13919,tt0107474,Madadayo,1993,Drama,"Akira Kurosawa,Ishirô Honda",7.3,6427,0.016617442419801,
8201,6072,tt0106912,Fire in the Sky,1993,"Biography,Drama,Fantasy",Robert Lieberman,6.5,30060,0.0692046625730261,19885552
8202,13829,tt0107166,Hum Hain Rahi Pyar Ke,1993,"Comedy,Drama,Romance",Mahesh Bhatt,7.3,6496,0.0167958465783456,
8203,15916,tt0108252,Sune's Summer,1993,"Comedy,Family",Stephan Apelgren,7.0,5289,0.0131130775497269,
8204,10068,tt0103950,City Hunter,1993,"Action,Comedy,Crime",Jing Wong,6.3,13062,0.0291462879673057,
8205,9634,tt0107529,Matinee,1993,"Comedy,Drama",Joe Dante,6.9,13017,0.0318121497503468,9532895
8206,15006,tt0106926,Flesh and Bone,1993,"Drama,Mystery,Romance",Steve Kloves,6.3,6517,0.0145419046610726,9709451
8207,7001,tt0106375,Beethoven's 2nd,1993,"Comedy,Family,Romance",Rod Daniel,5.0,30596,0.0541835778720586,53443066
8208,9343,tt0142242,Dragon Ball Z: Broly - The Legendary Super Saiyan,1993,"Action,Animation,Fantasy",Shigeyasu Yamauchi,7.4,12747,0.0334097117061052,
8209,2053,tt0108037,The Sandlot,1993,"Comedy,Drama,Family",David Mickey Evans,7.8,108093,0.2986243349902641,32434006
8210,15850,tt0106309,Joshua Tree,1993,"Action,Adventure,Crime",Vic Armstrong,5.7,6547,0.0132175273935919,
8211,2319,tt0107822,The Piano,1993,"Drama,Music,Romance",Jane Campion,7.5,98228,0.2609333485038851,40158066
8212,14164,tt0107611,Mr. Jones,1993,"Drama,Romance","Mike Figgis,Jon Amiel",5.8,7829,0.016083009156295,8345845
8213,8387,tt0106341,Bad Boy Bubby,1993,"Comedy,Crime,Drama",Rolf de Heer,7.3,15575,0.0402702140482964,
8214,15059,tt0107745,Once Upon a Forest,1993,"Adventure,Animation,Drama",,6.5,6275,0.0144464157566779,6582052
8215,8751,tt0107096,Heaven & Earth,1993,"Action,Biography,Drama",Oliver Stone,6.8,15521,0.0373819226214872,5864949
8216,20056,tt0108187,Son of the Pink Panther,1993,"Comedy,Crime",Blake Edwards,3.9,6216,0.0085863509491802,2438031
8217,14484,tt0106579,"Clean, Shaven",1993,"Crime,Drama,Thriller",Lodge Kerrigan,7.0,6247,0.0154882577903467,
8218,15028,tt0107212,Indian Summer,1993,"Comedy,Drama,Romance",,6.6,6206,0.0145073713963156,14904910
8219,10886,tt0108539,Weekend at Bernie's II,1993,"Adventure,Comedy,Fantasy",Robert Klane,4.8,14898,0.0253280777033734,12741891
8220,16676,tt0108339,Ticks,1993,"Horror,Sci-Fi",Tony Randel,5.5,6184,0.0120466194965646,
8221,8962,tt0107315,Kika,1993,Comedy,Pedro Almodóvar,6.5,15592,0.0358961776060753,
8222,4500,tt0107969,Rising Sun,1993,"Action,Crime,Drama",Philip Kaufman,6.3,49242,0.1098776230352219,63179523
8223,16001,tt0104014,All Ladies Do It,1992,"Comedy,Drama",Tinto Brass,5.2,7042,0.0129697733556686,
8224,17467,tt0105001,Night and the City,1992,"Crime,Drama",Irwin Winkler,5.8,5365,0.0110212471737799,6202957
8225,15272,tt0105191,Pure Country,1992,"Drama,Music,Romance",Christopher Cain,7.1,5608,0.0141026061146305,15164458
8226,15635,tt0104928,Mr. Saturday Night,1992,"Comedy,Drama",,5.9,6474,0.0135287518012019,13351357
8227,13810,tt0104008,A Tale of Winter,1992,"Drama,Romance",Éric Rohmer,7.2,6603,0.0168386324079112,
8228,16073,tt0105859,Dragon Inn,1992,"Action,Thriller","Raymond Lee,None,Hark Tsui",7.2,5052,0.0128833516469434,
8229,15608,tt0104155,Dust Devil,1992,"Horror,Mystery,Thriller",Richard Stanley,6.2,6180,0.0135710417685043,
8230,320,tt0103639,Aladdin,1992,"Adventure,Animation,Comedy","Ron Clements,John Musker",8.0,485736,1.376332298667135,346492782
8231,15744,tt0103976,City of Joy,1992,"Crime,Drama",Roland Joffé,6.5,5814,0.0133850934198128,14683921
8232,1154,tt0104691,The Last of the Mohicans,1992,"Action,Adventure,Drama",Michael Mann,7.6,196852,0.5298908818254395,75506530
8233,16985,tt0103783,Bebe's Kids,1992,"Animation,Comedy,Fantasy",,5.8,5657,0.0116210988372922,8442162
8234,16892,tt0101625,Once Upon a Crime...,1992,"Comedy,Crime,Mystery",,5.8,5724,0.011758736034057,8669847
