,Unnamed: 0,index,tconst,primaryTitle,startYear,genres,directorNames,averageRating,numRatings,weightedRating,releaseDate,poster
139,10283,10283,tt32495687,Sookshma Darshini,2024,"Comedy,Mystery,Thriller",Mc Jithin,7.8,10165,0.0280824509003916,2024-11-22,/rOZt5FVZC51keFRRUSzWGE5y1Rt.jpg
140,3636,3636,tt13186482,Mufasa: The Lion King,2024,"Adventure,Animation,Drama",Barry Jenkins,6.6,63468,0.1483651059911962,2024-12-18,/lurEK87kukWNaHd0zYnsi3yzJrs.jpg
141,7821,7821,tt27487934,The Greatest of All Time,2024,"Action,Thriller",Venkat Prabhu,5.7,22484,0.0453922232957876,2024-09-05,/r5FjbUg5Ei9I1q48ENbo6XoFFZy.jpg
142,8856,8856,tt22050754,The Strangers: Chapter 1,2024,Horror,Renny Harlin,4.6,22480,0.0366258035076078,2024-05-15,/oYsCNpW4k7Pd7ac3uQfBhr2ihtW.jpg
143,8705,8705,tt11687002,The Outrun,2024,Drama,Nora Fingscheidt,6.9,15465,0.0377947987930485,2024-09-27,/zfRR2CkbvYrLuOPQFm8vBaENyMy.jpg
144,9247,9247,tt31514262,Wild Wild Punjab,2024,"Comedy,Romance",Simarpreet Singh,6.2,15478,0.0339890913418949,2024-07-10,/5EpIjplAtUiFyjR6C2gYN6xPiCP.jpg
145,6426,6426,tt24458622,The Six Triple Eight,2024,"Drama,History,War",Tyler Perry,6.7,26428,0.0627151006224247,2024-12-06,/7tvAnzZj9e9AjdoHaN9jshm2Cjw.jpg
146,9395,9395,tt30852970,Lover Stalker Killer,2024,"Crime,Documentary",Sam Hobkinson,7.0,13369,0.0331459129820948,2024-02-09,/f5uojWzwJTCHBIV3rmGPTmQG7TF.jpg
147,4234,4234,tt19864802,Land of Bad,2024,"Action,Thriller",William Eubank,6.6,51282,0.1198786690212473,2024-02-09,/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg
148,7290,7290,tt33175825,Attack on Titan the Movie: The Last Attack,2024,"Action,Adventure,Animation",Yûichirô Hayashi,9.2,15676,0.0510806135040266,2024-11-08,/wgwldDDlTDDMrluOMkpSA8lyKjv.jpg
149,10730,10730,tt23475174,Sarfira,2024,Drama,Sudha Kongara,6.9,10663,0.0260592266104285,2024-07-12,/5crEOhhGl2ORIQRZPbmZpUBK4rt.jpg
150,12329,12329,tt22173666,Azrael,2024,"Action,Horror",E.L. Katz,5.4,10675,0.0204171286863303,2024-09-27,/qpdFKDvJS7oLKTcBLXOaMwUESbs.jpg
151,3734,3734,tt7510222,Despicable Me 4,2024,"Adventure,Animation,Comedy","Chris Renaud,Patrick Delage",6.2,65431,0.1436839537144029,2024-06-20,/wWba3TaojhK7NdycRhoQpsG0FaH.jpg
152,4130,4130,tt11976134,Singham Again,2024,"Action,Crime,Drama",Rohit Shetty,4.7,74892,0.1246712486323233,2024-11-01,/2JbNkHg8m7LaBy61LyrnnlenaxY.jpg
153,10208,10208,tt21284218,Incoming,2024,Comedy,"None,None",5.8,13857,0.0284662482920909,2024-08-22,/k2ySukuAiAarLns0yttKS3jg85Y.jpg
154,2436,2436,tt29268110,Smile 2,2024,"Horror,Mystery,Thriller",Parker Finn,6.7,104655,0.2483520832314159,2024-10-16,/ht8Uv9QPv9y7K0RvUyJIaXOZTfd.jpg
155,13388,13388,tt21469794,Space Cadet,2024,Comedy,,5.0,10039,0.0177784330715648,2024-07-04,/7QUOIldN6ShKj1LdLhO26a8QXND.jpg
156,1999,1999,tt14961016,I'm Still Here,2024,"Biography,Drama,History",Walter Salles,8.3,104774,0.3080098742327541,2024-09-19,/gZnsMbhCvhzAQlKaVpeFRHYjGyb.jpg
157,11164,11164,tt28510079,Culpa Tuya,2024,"Drama,Romance",,5.2,13151,0.024221171457029,2024-12-26,/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg
158,9180,9180,tt4501268,Maharaj,2024,"Biography,Crime,Drama",Siddharth P Malhotra,6.5,14944,0.0344043405685729,2024-06-21,/h9o8LxGL4YHZKxPrF94Vm1jGuPi.jpg
159,1271,1271,tt28607951,Anora,2024,"Comedy,Drama,Romance",Sean Baker,7.5,183160,0.486547136376304,2024-10-14,/7MrgIUeq0DD2iF7GR6wqJfYZNeC.jpg
160,11870,11870,tt12930350,My Spy: The Eternal City,2024,"Action,Comedy",Peter Segal,5.7,10782,0.0217674324664286,2024-07-18,/Bf3vCfM94bSJ1saZlyi0UW0e0U.jpg
161,2485,2485,tt14858658,Blink Twice,2024,"Mystery,Thriller",,6.5,105255,0.2423199187998626,2024-08-21,/lZGOK0I2DJSRlEPNOAFTSNxSjDD.jpg
162,7889,7889,tt22939186,Arcadian,2024,"Action,Drama,Horror",Benjamin Brewer,5.5,22948,0.044703399774768,2024-04-12,/h4T8Xeydkw53h9uIbulYsss25UF.jpg
163,10896,10896,tt9860566,Brothers,2024,"Action,Comedy,Crime",Max Barbakow,5.4,13231,0.0253057639015304,2024-10-10,/Akweo95FGyDpucYVT81h0SbX8Ky.jpg
164,3105,3105,tt15009428,Argylle,2024,"Action,Comedy,Thriller",Matthew Vaughn,5.6,92537,0.1835424249905966,2024-01-31,/siduVKgOnABO4WH4lOwPQwaGwJp.jpg
165,6660,6660,tt10128846,Megalopolis,2024,"Drama,Fantasy,Sci-Fi",Francis Ford Coppola,4.7,35468,0.059042886376265,2024-09-25,/8Sok3HNA3r1GHnK2lCytHyBz1A.jpg
166,13682,13682,tt16253418,No Way Up,2024,"Action,Adventure,Drama",Claudio Fäh,4.6,10509,0.0171219114351179,2024-01-18,/hu40Uxp9WtpL34jv3zyWLb5zEVY.jpg
167,13647,13647,tt32368345,The Merry Gentlemen,2024,"Comedy,Musical,Romance",Peter Sullivan,4.8,10102,0.0171744019975485,2024-11-20,/4t80WORFWqDYf4BRwV2jrXNHJdN.jpg
168,1311,1311,tt29623480,The Wild Robot,2024,"Animation,Sci-Fi",,8.2,162829,0.472910144926797,2024-09-12,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg
169,4595,4595,tt8790086,Kraven the Hunter,2024,"Action,Adventure,Thriller",J.C. Chandor,5.5,54740,0.1066351796963047,2024-12-11,/1GvBhRxY6MELDfxFrete6BNhBB5.jpg
170,6931,6931,tt27196021,Small Things Like These,2024,"Drama,History",Tim Mielants,6.8,22872,0.0550866138907709,2024-11-01,/rdcO38cbWFg002nXg5QYtk7Tz4L.jpg
171,4369,4369,tt13818368,Fighter,2024,"Action,Drama",Siddharth Anand,6.2,52084,0.1143744562250456,2024-01-24,/cQ5u9RcrUEGGlnHvMnHf96rLYgD.jpg
172,11338,11338,tt14056466,Yudhra,2024,"Action,Drama,Thriller",Ravi Udyawar,5.0,13297,0.0235481446909649,2024-09-20,/cwmVHD41mGDQyPyCAsR8x6aMGc2.jpg
173,6795,6795,tt27995594,Munjya,2024,"Comedy,Horror",Aditya Sarpotdar,6.3,25464,0.0568198650129745,2024-06-07,/31zAzJs8O7dXcE0laUcBoaaNvwu.jpg
174,7377,7377,tt5822536,Paddington in Peru,2024,"Adventure,Animation,Comedy",Dougal Wilson,6.7,21179,0.0502589343152086,2024-11-08,/rzfqeLdHIysJGrspMICyedpqDqt.jpg
175,4918,4918,tt14371878,Lift,2024,"Action,Comedy,Crime",F. Gary Gray,5.5,49291,0.0960203624846649,2024-01-12,/h7wJI6mctrDJ9wMbFfgrBUTn1LT.jpg
176,3709,3709,tt18259086,Sonic the Hedgehog 3,2024,"Action,Adventure,Comedy",Jeff Fowler,6.9,59187,0.1446466702983618,2024-12-19,/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg
177,4463,4463,tt14856980,Atlas,2024,"Action,Adventure,Drama",Brad Peyton,5.6,55996,0.1110652131555318,2024-05-23,/bcM2Tl5HlsvPBnL8DKP9Ie6vU4r.jpg
178,4646,4646,tt27028399,Murder Mubarak,2024,"Comedy,Horror,Mystery",Homi Adajania,5.8,51052,0.1048754353617542,2024-03-15,/joU5VihgUvkhyPnhzxfjmWk32rd.jpg
179,1905,1905,tt5177120,The Ministry of Ungentlemanly Warfare,2024,"Action,Comedy,War",Guy Ritchie,6.8,134910,0.3249272070655782,2024-04-18,/8aF0iAKH9MJMYAZdi0Slg77RYa2.jpg
180,5542,5542,tt15433956,Hanu Man,2024,"Action,Adventure,Fantasy",Prasanth Varma,7.7,29274,0.0798372954074073,2024-01-11,/aMpUiVX45dHD9XNsvDCEi0i4vrO.jpg
181,5077,5077,tt17163970,Wallace & Gromit: Vengeance Most Fowl,2024,"Adventure,Animation,Comedy","Merlin Crossingham,Nick Park",7.5,34454,0.0915237772259728,2024-12-18,/6BxK38ehxuX2dJmZIMpJcVNbYks.jpg
182,11173,11173,tt31747163,What Jennifer Did,2024,"Crime,Documentary",Jenny Popplewell,6.1,11204,0.0242067206139307,2024-04-09,/r3PJPXuSArGK8tM6lBUyPUTtIbJ.jpg
183,4057,4057,tt27131358,We Live in Time,2024,"Drama,Romance",John Crowley,7.0,51571,0.1278605638716143,2024-10-10,/oeDNBgnlGF6rnyX1P1K8Vl2f3lW.jpg
184,964,964,tt18412256,Alien: Romulus,2024,"Horror,Sci-Fi,Thriller",Fede Alvarez,7.1,244541,0.61495460090547,2024-08-13,/b33nnKl1GSFbao4l3fZDDqsMx0F.jpg
185,718,718,tt17526714,The Substance,2024,"Drama,Horror,Sci-Fi",Coralie Fargeat,7.3,298044,0.7706128844822129,2024-09-07,/evdF1vmLzuzH8EFblqAXBXWRGSi.jpg
186,8058,8058,tt24517830,Bad Newz,2024,"Comedy,Romance",Anand Tiwari,4.7,25895,0.0431069003810021,2024-07-19,/qDlqxGATpYBWqGciPB4tmQm3bFT.jpg
187,5823,5823,tt27657135,Saturday Night,2024,"Biography,Comedy,Drama",Jason Reitman,6.9,30346,0.0741623643177402,2024-09-27,/oCf5O6uxooTvRwKVnLHwGqZUifq.jpg
188,1557,1557,tt20215234,Conclave,2024,"Drama,Thriller",Edward Berger,7.4,153155,0.4014171488466732,2024-10-25,/l4WXg5oQPK6GVlISKQNIUGb8rKJ.jpg
189,7611,7611,tt8542964,Sleeping Dogs,2024,"Crime,Mystery,Thriller",Adam Cooper,6.2,21560,0.0473449288881803,2024-03-21,/5DwQhh1HvTo7edaOeMX49NUyZqy.jpg
190,3928,3928,tt19637052,Love Lies Bleeding,2024,"Action,Adventure,Crime",Rose Glass,6.6,56927,0.1330746264063911,2024-03-07,/p7jyFWiLyHPttqYBFAlLJwtYTYH.jpg
191,6921,6921,tt30889755,The Sabarmati Report,2024,"Crime,Drama,Thriller",,6.4,24379,0.055262290806868,2024-11-14,/ahOWjoqGkpxpmJVPmEBkSyvLPfi.jpg
192,10440,10440,tt32359447,Hot Frosty,2024,"Comedy,Fantasy,Romance",Jerry Ciccoritti,5.3,14580,0.0273694718034086,2024-11-12,/waW6R5WJQSxq65gwBkvnKlseU6n.jpg
193,6068,6068,tt27729779,The Platform 2,2024,"Horror,Sci-Fi,Thriller",Galder Gaztelu-Urrutia,4.9,39895,0.0692384874631214,2024-09-27,/tvIpBg12IIA5Dr9Sjn38ygS1vQp.jpg
194,6422,6422,tt27056012,Khel Khel Mein,2024,"Comedy,Drama",Mudassar Aziz,6.5,27286,0.0628183108106318,2024-08-15,/32P0oQf41HXbENRGtu2h0rqBF2k.jpg
195,5578,5578,tt26458038,Manjummel Boys,2024,"Adventure,Drama,Thriller",Chidambaram,8.2,27271,0.0792041501347959,2024-02-22,/bswrtewwthpsh6nABiqKevU4UBI.jpg
196,11593,11593,tt29114029,The Tearsmith,2024,"Drama,Fantasy,Romance",Alessandro Genovesi,5.2,12341,0.0227293344195267,2024-04-03,/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg
197,3032,3032,tt10655524,It Ends with Us,2024,"Drama,Romance",Justin Baldoni,6.3,85266,0.1902608627943875,2024-08-07,/cSMdFWmajaX4oUMLx7HEDI84GkP.jpg
198,7999,7999,tt22893404,Maria,2024,"Biography,Drama,Music",Pablo Larraín,6.4,19235,0.0436018771758524,2024-11-27,/3oQRG0bwPUqE4N4n8z2kAzr7e40.jpg
199,9183,9183,tt30953759,No Other Land,2024,Documentary,"Yuval Abraham,Basel Adra,Hamdan Ballal,Rachel Szor",8.3,11695,0.0343804329237411,2024-11-01,/s7XYieuZg9kMe07i9VI4bfGN4Pw.jpg
200,7245,7245,tt31522415,Sikandar Ka Muqaddar,2024,"Action,Crime,Drama",Neeraj Pandey,6.0,24233,0.051498129529622,2024-11-29,/eWUh4rgxtgypgnOa6uGMnUt01ux.jpg
201,10897,10897,tt20201748,Greedy People,2024,"Comedy,Crime",Potsy Ponciroli,6.2,11521,0.0252996718794399,2024-08-23,/aIUZiciO0nMh8MrhmsTaMWZvEWK.jpg
202,7812,7812,tt9682428,Night Swim,2024,"Horror,Mystery,Thriller",Bryce McGuire,4.7,27314,0.0454690819465801,2024-01-03,/gSkfBGdxdialBMM7P02V4hcI6Ij.jpg
203,4706,4706,tt27510174,Stree 2: Sarkate Ka Aatank,2024,"Comedy,Horror",Amar Kaushik,6.9,41988,0.1026141617667328,2024-08-15,/nfnhwfUEFuSOxxf4jDdBlY6Lccw.jpg
204,7551,7551,tt14753612,Swatantrya Veer Savarkar,2024,"Biography,Drama",Randeep Hooda,7.7,17564,0.0479012863474654,2024-03-22,/1mLVbGHviitXzDb8A2ATpOn9adO.jpg
205,7574,7574,tt27367464,Kneecap,2024,"Comedy,Drama,Music",Rich Peppiatt,7.6,17722,0.0477044998664501,2024-08-02,/gEbQi5QWUg3CQ9R5dwvPBvbOX17.jpg
206,10514,10514,tt23853982,Parthenope,2024,"Drama,Fantasy",Paolo Sorrentino,6.6,11542,0.0269809991389422,2024-10-19,/uhMIPArCsAzMKRMtLj2VDqAd6ZO.jpg
207,5917,5917,tt14260836,Better Man,2024,"Biography,Fantasy,Music",Michael Gracey,7.6,26777,0.0720789636002671,2024-12-06,/fbGCmMp0HlYnAPv28GOENPShezM.jpg
208,4746,4746,tt12610390,The Union,2024,"Action,Comedy,Thriller",Julian Farino,5.4,52949,0.1012708708957852,2024-08-15,/d9CTnTHip1RbVi2OQbA2LJJQAGI.jpg
209,6411,6411,tt21830902,Upgraded,2024,"Comedy,Romance",Carlson Young,6.1,29171,0.063025191630576,2024-02-07,/uhOXS17gRpTwA85WsZLlYFK3rz0.jpg
210,3871,3871,tt8864596,Transformers One,2024,"Action,Adventure,Animation",,7.6,50558,0.1360932233522167,2024-09-11,/iRCgqpdVE4wyLQvGYU3ZP7pAtUc.jpg
211,1016,1016,tt17279496,Civil War,2024,"Action,Thriller",Alex Garland,7.0,236994,0.5875819059973507,2024-04-10,/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg
212,11371,11371,tt20194882,Lonely Planet,2024,"Drama,Romance",,5.7,11612,0.0234430927286375,2024-10-10,/sH7Orig1yqa6ojMLIzLDxA2GRkH.jpg
213,7252,7252,tt30321146,In a Violent Nature,2024,"Drama,Horror,Thriller",Chris Nash,5.6,25917,0.051405049099077,2024-05-31,/hPfWHgq07nXbeldwEGxWB4JqwtE.jpg
214,9427,9427,tt15980138,Kishkindha Kaandam,2024,"Drama,Mystery,Thriller",Dinjith Ayyathan,8.0,11643,0.0329904247438556,2024-09-12,/rniBYHDRs6e8qMkPr4D4ZE5uMhF.jpg
215,2596,2596,tt4919268,Bad Boys: Ride or Die,2024,"Action,Adventure,Comedy","Adil El Arbi,Bilall Fallah",6.5,100024,0.2302770182702717,2024-06-05,/oGythE98MYleE6mZlGs5oBGkux1.jpg
216,9679,9679,tt5834874,Trigger Warning,2024,"Action,Crime,Thriller",Mouly Surya,4.6,19366,0.0315522825057087,2024-06-20,/6XJM3C47iGOK9nFU6yLFCSf4U5c.jpg
217,2541,2541,tt13452446,Damsel,2024,"Action,Adventure,Fantasy",Juan Carlos Fresnadillo,6.1,109550,0.2366874547711633,2024-03-07,/290Lsuy4GJF3VEVqMbJqHs7xFdv.jpg
218,9831,9831,tt22004344,Snack Shack,2024,Comedy,Adam Rehmeier,7.0,12326,0.0305599912796245,2024-03-15,/wCXd5tpUSc12LVPd2oN9OKU1EVQ.jpg
219,1688,1688,tt11389872,Kingdom of the Planet of the Apes,2024,"Action,Adventure,Drama",Wes Ball,6.9,151467,0.3701690778394238,2024-05-08,/gKkl37BQuKTanygYQG1pyYgLVgf.jpg
220,11177,11177,tt27218960,Y2K,2024,"Comedy,Horror,Sci-Fi",,4.8,14233,0.0241975117433288,2024-12-06,/qndubIQalyxBJI5EBNZKGXEX74q.jpg
221,4832,4832,tt14577874,It's What's Inside,2024,"Comedy,Mystery,Sci-Fi",Greg Jardin,6.6,42118,0.0984565692023887,2024-01-19,/32Lfs4nbLehgbXI8VTeYg5jgIQt.jpg
222,1847,1847,tt13433802,A Quiet Place: Day One,2024,"Drama,Horror,Sci-Fi",Michael Sarnoski,6.3,149872,0.3344214109811702,2024-06-26,/hU42CRk14JuPEdqZG3AWmagiPAP.jpg
223,3030,3030,tt14257582,Wolfs,2024,"Crime,Thriller",Jon Watts,6.5,82758,0.1905269283173153,2024-09-20,/vOX1Zng472PC2KnS0B9nRfM8aaZ.jpg
224,9021,9021,tt2396431,Dear Santa,2024,"Comedy,Fantasy",Bobby Farrelly,5.4,18556,0.0354904205998638,2024-11-24,/fRbDHbGBXg6kwQYr3CRYeKPJW5q.jpg
225,7756,7756,tt23055660,Nickel Boys,2024,Drama,RaMell Ross,7.0,18568,0.0460358525133919,2024-12-13,/lu2vmmtStmTNMmSZl2LgrrQpLZo.jpg
226,2526,2526,tt27534307,Speak No Evil,2024,"Drama,Horror,Thriller",James Watkins,6.8,98614,0.2375092402161806,2024-09-11,/6NwAlU6ZH6ua3sYpFAUpUnoKUmi.jpg
227,9362,9362,tt14857528,Time Cut,2024,"Horror,Mystery,Sci-Fi",Hannah Macpherson,5.0,18818,0.0333254859588312,2024-10-29,/gzMFMmpJHOmOFKsAhSDac62Dyg2.jpg
228,11130,11130,tt14833464,Players,2024,"Comedy,Romance",Trish Sie,5.7,12068,0.0243636964389594,2024-02-13,/eA94hAGntLm7Lfol5FQJNxd53Hw.jpg
229,6136,6136,tt30970235,Article 370,2024,"Action,Drama,Thriller",Aditya Suhas Jambhale,7.8,24661,0.0681299873737883,2024-02-23,/9VTemjHMpyxzfC3JsG2aFy8Bf9Y.jpg
230,6141,6141,tt14824600,The Lord of the Rings: The War of the Rohirrim,2024,"Action,Adventure,Animation",Kenji Kamiyama,6.3,30486,0.068025856298521,2024-12-05,/cXzCOx1hUuU9CfmiEv6rXjb6EqU.jpg
231,1788,1788,tt2049403,Beetlejuice Beetlejuice,2024,"Comedy,Fantasy,Horror",,6.6,147379,0.3445185125713196,2024-09-04,/kKgQzkUCnQmeTPkyIwHly2t6ZFI.jpg
232,4856,4856,tt26936666,Vettaiyan,2024,"Action,Crime,Drama",T.J. Gnanavel,7.0,39447,0.0978013934777989,2024-10-10,/1q0dAC3OJZVKQcV2dG5sGvdUGqN.jpg
233,9645,9645,tt30321133,Will & Harper,2024,Documentary,Josh Greenbaum,7.4,12120,0.031766353328469,2024-09-12,/1xbYcoEb9gqezNnLgjWcZI5Hlsl.jpg
234,9031,9031,tt19811010,The Remarkable Life of Ibelin,2024,"Animation,Biography,Documentary",Benjamin Ree,8.2,12189,0.0354009528800934,2024-03-08,/iiRhmSDi7u9qRTNpo7p4e1KbfjZ.jpg
235,8748,8748,tt33428606,Solo Leveling: ReAwakening,2024,"Action,Adventure,Animation",Shunsuke Nakashige,8.7,12137,0.0373993132194315,2024-11-26,/dblIFen0bNZAq8icJXHwrjfymDW.jpg
236,10393,10393,tt15576290,Do Aur Do Pyaar,2024,"Comedy,Drama,Romance",Shirsha Guha Thakurta,6.4,12161,0.0275665416342886,2024-04-19,/2eDWmo69uPMKPzxVY5KKkf8vOMi.jpg
237,14363,14363,tt30007864,The American Society of Magical Negroes,2024,"Comedy,Fantasy",Kobi Libii,3.7,12005,0.0157324699549616,2024-03-15,/czV7JRPPPGk9bqUsnJuJUYn34mM.jpg
238,7644,7644,tt14564000,Guntur Kaaram,2024,"Action,Drama",Trivikram Srinivas,5.4,24578,0.0470081675740166,2024-01-11,/4WvxzCSHmjbxqc3wethZoBZ5hmA.jpg
239,11462,11462,tt22036406,Kanguva,2024,"Action,Adventure,Drama",Siva,4.5,14535,0.0231665078419837,2024-11-14,/lycbTFBXqFN1kMdPEsnAFutKEEy.jpg
240,3533,3533,tt28075881,Do Patti,2024,"Crime,Drama,Mystery",Shashanka Chaturvedi,6.4,68598,0.155497872134605,2024-10-24,/cqStHxRVUtFNaNnJtieHeXIackv.jpg
241,10803,10803,tt29722855,Badland Hunters,2024,"Action,Adventure,Crime",Heo Myeong-haeng,5.9,12300,0.0257033745991325,2024-01-26,/zVMyvNowgbsBAL6O6esWfRpAcOb.jpg
242,6229,6229,tt10245072,Salem's Lot,2024,"Horror,Thriller",Gary Dauberman,5.6,33370,0.0661876948889223,2024-10-03,/j7ncdqBVufydVzVtxmXu8Ago4ox.jpg
243,7287,7287,tt18072316,Bade Miyan Chote Miyan,2024,"Action,Adventure,Sci-Fi",Ali Abbas Zafar,3.7,38982,0.0510856429641246,2024-04-11,/ote8HmQOgmoAfqFaqVKsEdgD2q4.jpg
244,3646,3646,tt5672290,The First Omen,2024,Horror,Arkasha Stevenson,6.5,64174,0.1477425155010439,2024-04-03,/tnsDyNNkOxYUyjD8CNJoAla6YvY.jpg
245,6441,6441,tt26940324,Jackpot!,2024,"Action,Comedy",Paul Feig,5.8,30429,0.0625098844829354,2024-08-13,/7vv0NTaQGOO7M5ZMerp1vMFJsby.jpg
246,5007,5007,tt27470893,Chandu Champion,2024,"Action,Biography,Drama",Kabir Khan,7.8,33849,0.0935133183007729,2024-06-14,/AprEYzaWgMuSQtJXMxz1P5Z3e3P.jpg
247,2918,2918,tt26548265,Maharaja,2024,"Action,Crime,Drama",Nithilan Saminathan,8.4,67130,0.1997234023626023,2024-06-14,/3WgxA2nSzAgMR4DYDty0O9wx68x.jpg
248,734,734,tt12037194,Furiosa: A Mad Max Saga,2024,"Action,Adventure,Sci-Fi",George Miller,7.5,284935,0.7569027533488872,2024-05-22,/iADOJ8Zymht2JPMoy3R7xceZprc.jpg
249,5521,5521,tt24807110,Don't Move,2024,"Horror,Thriller","Brian Netto,Adam Schindler",5.8,39048,0.080215779989144,2024-10-24,/cRDJxdnRb7ikKd6fVJTrGeaL34v.jpg
250,4348,4348,tt26736843,The Watchers,2024,"Fantasy,Horror,Mystery",Ishana Shyamalan,5.7,57068,0.1152127467996801,2024-06-06,/hcs531VRASrBxcRR8cRbuuCXnZj.jpg
251,7097,7097,tt27118357,Amaran,2024,"Action,Biography,Drama",Rajkumar Periasamy,8.1,18516,0.0531208742046032,2024-10-31,/eCB06m1KUGilEOlIzb40nkQhVY0.jpg
252,4728,4728,tt15552142,Caddo Lake,2024,"Drama,Mystery,Sci-Fi","Logan George,Celine Held",6.8,42310,0.101902528581607,2024-11-28,/sv1IoM6xlCdAoOzUmgB9XTnADC.jpg
253,4939,4939,tt18559464,My Old Ass,2024,"Comedy,Drama,Romance",Megan Park,6.9,39119,0.095602633946671,2024-09-13,/yUs4Sw9AyTg2sA1qWBkNpD2mGSj.jpg
254,8041,8041,tt23558280,Elevation,2024,"Action,Sci-Fi,Thriller",George Nolfi,5.6,21798,0.0432352224509658,2024-11-07,/tnfc0NJ3BzhJrGJhkkEd6MHBdq5.jpg
255,7492,7492,tt5779228,The Garfield Movie,2024,"Adventure,Animation,Comedy",,5.7,24116,0.0486870155222031,2024-04-30,/xYduFGuch9OwbCOEUiamml18ZoB.jpg
256,7045,7045,tt28288786,Premalu,2024,"Comedy,Romance",Girish A.D.,7.8,19449,0.05373099730071,2024-02-09,/uPpmBjY3znUqGY8kYwI5xvOrSc0.jpg
257,7588,7588,tt24176060,Queer,2024,"Biography,Drama,History",Luca Guadagnino,6.4,21003,0.0476095776617847,2024-11-27,/xe4b2TMciLKA1C0JlhWxb4ENLln.jpg
258,4193,4193,tt16539454,Pushpa: The Rule - Part 2,2024,"Action,Crime,Drama",Sukumar,6.1,56183,0.1213857715327089,2024-12-04,/gpNcQfQ4YGtFwEcrjcK9HxVM2KF.jpg
259,7827,7827,tt5177114,Young Woman and the Sea,2024,"Biography,Drama,Romance",Joachim Rønning,7.5,17064,0.0453288946010332,2024-05-31,/bZlecCuBVvKuarNGvchBwaOsQ3c.jpg
260,15791,15791,tt19857862,Now or Never!,2024,"Adventure,Biography,Drama",Balázs Lóth,2.2,17075,0.0133050470830427,2024-03-14,/o1vuwWJIxCfORNO8LUqu1j0OSjI.jpg
261,1157,1157,tt9218128,Gladiator II,2024,"Action,Adventure,Drama",Ridley Scott,6.5,229398,0.5281241245817384,2024-11-13,/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg
262,5527,5527,tt4978420,Borderlands,2024,"Action,Adventure,Comedy",Eli Roth,4.7,48130,0.0801210702968771,2024-08-07,/4JGoZu1ZKFpMJTWAP35PCfkMgu8.jpg
263,12299,12299,tt29330913,Vicky Vidya Ka Woh Wala Video,2024,Comedy,Raaj Shaandilyaa,5.1,11376,0.0205490988858017,2024-10-10,/77gbFuFUfXx3OWv6pGhOAfHMBpg.jpg
264,7617,7617,tt23770030,Memoir of a Snail,2024,"Animation,Drama",Adam Elliot,7.8,17110,0.0472691327993803,2024-10-17,/57AgZv1ITeBLShiNdchZ5153evs.jpg
265,5418,5418,tt24169886,The Instigators,2024,"Action,Comedy,Crime",Doug Liman,6.2,37657,0.0826933203683769,2024-08-02,/pIz9csYn1yjrzQi0BuBZNJrTMi0.jpg
266,8295,8295,tt31711040,Look Back,2024,"Animation,Drama",,7.8,14847,0.0410172305477732,2024-06-28,/4f2EcNkp1Mvp9wE5w7HKxcmACWg.jpg
267,12847,12847,tt23330554,Winnie-the-Pooh: Blood and Honey 2,2024,"Horror,Thriller",,4.7,11414,0.0190006627128309,2024-03-26,/2sADrLwMQof6yYmrJRSa04tFZuS.jpg
268,3396,3396,tt9466114,The Idea of You,2024,"Comedy,Drama,Romance",,6.3,73095,0.1631027345712917,2024-05-02,/Y5P4Q3q8nrruZ9aD3wXeJS2Plg.jpg
269,1635,1635,tt16426418,Challengers,2024,"Comedy,Drama,Romance",Luca Guadagnino,7.0,154643,0.383408139822731,2024-04-18,/H6vke7zGiuLsz4v4RPeReb9rsv.jpg
270,8425,8425,tt33034103,Am I Racist?,2024,"Comedy,Documentary",Justin Folk,6.7,16846,0.0399764864948299,2024-09-13,/a0nfgpeRMORStotrouLoOBr00Pc.jpg
271,13750,13750,tt11240348,The Exorcism,2024,"Horror,Thriller",,4.2,11414,0.0169793156157213,2024-05-30,/ar2h87jlTfMlrDZefR3VFz1SfgH.jpg
272,1151,1151,tt1684562,The Fall Guy,2024,"Action,Comedy,Drama",David Leitch,6.8,220620,0.531357500724986,2024-04-24,/e7olqFmzcIX5c23kX4zSmLPJi8c.jpg
273,10228,10228,tt19862722,Find Me Falling,2024,"Comedy,Music,Romance",Stelana Kliris,6.3,12713,0.0283675362829855,2024-07-18,/pMWpIPJgL4lYNKxSVMRDFWITeMW.jpg
274,5916,5916,tt11762114,Mean Girls,2024,"Comedy,Musical","Samantha Jayne,Arturo Perez Jr.",5.5,37016,0.0721082903112608,2024-01-10,/fbbj3viSUDEGT1fFFMNpHP1iUjw.jpg
275,8081,8081,tt27599851,Apocalypse Z: The Beginning of the End,2024,"Action,Horror,Sci-Fi",Carles Torrens,6.1,19847,0.04288029132673,2024-10-04,/wIGJnIFQlESkC2rLpfA8EDHqk4g.jpg
276,8647,8647,tt11281220,Intoxicated by Love,2024,"Drama,History,Romance",Hasan Fathi,8.5,12718,0.0382887130259063,2024-04-24,/kFz3NdX7zJoBRlSOEGP2eRea0rD.jpg
